	0	1
799	personal	{'ADJ': 0.8}
800	assurances	{'NOUN': 0.7}
801	credibility	{'NOUN': 0.7}
802	implies	{'VERB': 0.6}
803	credit	{'NOUN': 0.7}
804	simply	{'ADV': 0.7}
805	trusted	{'VERB': 0.6}
806	robinson	{'PROPN': 0.9}
807	473	{'NUM': 0.4}
808	387	{'NUM': 0.4}
809	396	{'NUM': 0.4}
810	citation	{'NOUN': 0.7}
811	context	{'NOUN': 0.7}
812	argues	{'VERB': 0.6}
813	unfairly	{'ADV': 0.7}
814	forces	{'NOUN': 0.7}
815	either	{'CCONJ': 0.4}
816	take	{'VERB': 0.6}
817	stand	{'VERB': 0.6}
818	impeached	{'VERB': 0.6}
819	even	{'ADV': 0.7}
820	wrongly	{'ADV': 0.7}
821	purposes	{'NOUN': 0.7}
822	preserving	{'VERB': 0.6}
823	forgo	{'VERB': 0.6}
824	option	{'NOUN': 0.7}
825	telling	{'VERB': 0.6}
826	fundamental	{'ADJ': 0.8}
827	insulate	{'NOUN': 0.7}
828	matter	{'NOUN': 0.7}
829	erroneous	{'ADJ': 0.8}
830	may	{'AUX': 0.4}
831	-11-	{'PUNCT': 0}
832	rhetorical	{'ADJ': 0.8}
833	question	{'NOUN': 0.7}
834	neither	{'CCONJ': 0.4}
835	things	{'NOUN': 0.7}
836	just	{'ADV': 0.7}
837	finished	{'VERB': 0.6}
838	outlining	{'VERB': 0.6}
839	factors	{'NOUN': 0.7}
840	believed	{'VERB': 0.6}
841	undermined	{'VERB': 0.6}
842	t]here	{'NOUN': 0.7}
843	matters	{'NOUN': 0.7}
844	version	{'NOUN': 0.7}
845	events	{'NOUN': 0.7}
846	choose	{'VERB': 0.6}
847	implicit	{'ADJ': 0.8}
848	believable	{'ADJ': 0.8}
849	merely	{'ADV': 0.7}
850	asking	{'VERB': 0.6}
851	members	{'NOUN': 0.7}
852	common	{'ADJ': 0.8}
853	sense	{'NOUN': 0.7}
854	evaluating	{'VERB': 0.6}
855	ruiz	{'PROPN': 0.9}
856	353	{'NUM': 0.4}
857	10	{'NUM': 0.4}
858	2003	{'NUM': 0.4}
859	215	{'NUM': 0.4}
860	110	{'NUM': 0.4}
861	123	{'NUM': 0.4}
862	2000	{'NUM': 0.4}
863	a]n	{'VERB': 0.6}
864	assert	{'VERB': 0.6}
865	why	{'SCONJ': 0.4}
866	ought	{'AUX': 0.4}
867	accepted	{'VERB': 0.6}
868	truthful	{'ADJ': 0.8}
869	6	{'NUM': 0.4}
870	wayne	{'PROPN': 0.9}
871	lafave	{'PROPN': 0.9}
872	et	{'PROPN': 0.9}
873	al	{'PROPN': 0.9}
874	procedure	{'NOUN': 0.7}
875	24.7(e	{'NUM': 0.4}
876	prohibited	{'VERB': 0.6}
877	explaining	{'VERB': 0.6}
878	conclude	{'VERB': 0.6}
879	accept	{'VERB': 0.6}
880	particular	{'ADJ': 0.8}
881	tone	{'NOUN': 0.7}
882	inflection	{'NOUN': 0.7}
883	suggested	{'VERB': 0.6}
884	mean	{'VERB': 0.6}
885	placed	{'VERB': 0.6}
886	special	{'ADJ': 0.8}
887	emphasis	{'NOUN': 0.7}
888	true	{'ADJ': 0.8}
889	troubling	{'ADJ': 0.8}
890	such	{'ADJ': 0.8}
891	impl[y	{'NOUN': 0.7}
892	-12-	{'PROPN': 0.9}
893	way	{'NOUN': 0.7}
894	accuracy	{'NOUN': 0.7}
895	characterization	{'NOUN': 0.7}
896	transcript	{'NOUN': 0.7}
897	record	{'NOUN': 0.7}
898	necessarily	{'ADV': 0.7}
899	defer	{'VERB': 0.6}
900	spot	{'NOUN': 0.7}
901	assessment	{'NOUN': 0.7}
902	reagan	{'PROPN': 0.9}
903	brock	{'PROPN': 0.9}
904	628	{'NUM': 0.4}
905	721	{'NUM': 0.4}
906	723	{'NUM': 0.4}
907	1980	{'NUM': 0.4}
908	noting	{'VERB': 0.6}
909	ability	{'NOUN': 0.7}
910	comprehend	{'VERB': 0.6}
911	courtroom	{'NOUN': 0.7}
912	vastly	{'ADV': 0.7}
913	inferior	{'ADJ': 0.8}
914	hears	{'VERB': 0.6}
915	counsel	{'NOUN': 0.7}
916	perceives	{'VERB': 0.6}
917	length	{'NOUN': 0.7}
918	character	{'NOUN': 0.7}
919	pause	{'ADJ': 0.8}
920	answer	{'NOUN': 0.7}
921	rules	{'NOUN': 0.7}
922	party	{'NOUN': 0.7}
923	strategies	{'NOUN': 0.7}
924	d.	{'VERB': 0.6}
925	adverse	{'ADJ': 0.8}
926	inference	{'NOUN': 0.7}
927	radar	{'NOUN': 0.7}
928	equipment	{'NOUN': 0.7}
929	supposed	{'VERB': 0.6}
930	recorded	{'VERB': 0.6}
931	video	{'NOUN': 0.7}
932	chase	{'PROPN': 0.9}
933	technical	{'ADJ': 0.8}
934	played	{'VERB': 0.6}
935	number	{'NOUN': 0.7}
936	efforts	{'NOUN': 0.7}
937	play	{'NOUN': 0.7}
938	including	{'VERB': 0.6}
939	bringing	{'VERB': 0.6}
940	back	{'ADV': 0.7}
941	recording	{'VERB': 0.6}
942	system	{'NOUN': 0.7}
943	                   	{'SPACE': 0}
944	none	{'NOUN': 0.7}
945	worked	{'VERB': 0.6}
946	notified	{'VERB': 0.6}
947	problem	{'NOUN': 0.7}
948	month	{'NOUN': 0.7}
949	call	{'VERB': 0.6}
950	-13-	{'PROPN': 0.9}
951	advised	{'VERB': 0.6}
952	infer	{'VERB': 0.6}
953	unfavorable	{'ADJ': 0.8}
954	based	{'VERB': 0.6}
955	produce	{'VERB': 0.6}
956	refused	{'VERB': 0.6}
957	citing	{'VERB': 0.6}
958	lack	{'NOUN': 0.7}
959	acted	{'VERB': 0.6}
960	bad	{'ADJ': 0.8}
961	faith	{'NOUN': 0.7}
962	impossibility	{'NOUN': 0.7}
963	producing	{'VERB': 0.6}
964	produced	{'VERB': 0.6}
965	challenge	{'NOUN': 0.7}
966	abuse	{'NOUN': 0.7}
967	discretion	{'NOUN': 0.7}
968	rose	{'VERB': 0.6}
969	104	{'NUM': 0.4}
970	1408	{'NUM': 0.4}
971	1417	{'NUM': 0.4}
972	1997	{'NUM': 0.4}
973	some	{'PRON': 0.4}
974	circumstances	{'NOUN': 0.7}
975	justify	{'VERB': 0.6}
976	party.5	{'NOUN': 0.7}
977	encompasses	{'VERB': 0.6}
978	everything	{'PRON': 0.4}
979	intentional	{'ADJ': 0.8}
980	destruction	{'NOUN': 0.7}
981	documents	{'NOUN': 0.7}
982	seeking	{'VERB': 0.6}
983	burden	{'NOUN': 0.7}
984	laying	{'VERB': 0.6}
985	appropriate	{'ADJ': 0.8}
986	evidentiary	{'ADJ': 0.8}
987	foundation	{'NOUN': 0.7}
988	laurent	{'PROPN': 0.9}
989	607	{'NUM': 0.4}
990	895	{'NUM': 0.4}
991	902	{'NUM': 0.4}
992	particulars	{'NOUN': 0.7}
993	required	{'VERB': 0.6}
994	showing	{'NOUN': 0.7}
995	vary	{'VERB': 0.6}
996	situation	{'NOUN': 0.7}
997	basic	{'ADJ': 0.8}
998	thrust	{'NOUN': 0.7}
999	always	{'ADV': 0.7}
1000	same	{'ADJ': 0.8}
1001	distinct	{'ADJ': 0.8}
1002	resulted	{'VERB': 0.6}
1003	denial	{'NOUN': 0.7}
1004	due	{'ADJ': 0.8}
1005	process	{'NOUN': 0.7}
1006	e.g.	{'ADV': 0.7}
1007	illinois	{'PROPN': 0.9}
1008	fisher	{'PROPN': 0.9}
1009	540	{'NUM': 0.4}
1010	544	{'NUM': 0.4}
1011	2004	{'NUM': 0.4}
1012	per	{'ADP': 0.4}
1013	curiam	{'NOUN': 0.7}
1014	-14-	{'PUNCT': 0}
1015	spoliation	{'NOUN': 0.7}
1016	myerson	{'PROPN': 0.9}
1017	153	{'NUM': 0.4}
1018	159	{'NUM': 0.4}
1019	2d	{'NOUN': 0.7}
1020	1994	{'NUM': 0.4}
1021	basis	{'NOUN': 0.7}
1022	gave	{'VERB': 0.6}
1023	satisfactory	{'ADJ': 0.8}
1024	explanation	{'NOUN': 0.7}
1025	mishap	{'NOUN': 0.7}
1026	nothing	{'PRON': 0.4}
1027	suggest	{'VERB': 0.6}
1028	untrue	{'ADJ': 0.8}
1029	reason	{'NOUN': 0.7}
1030	suppose	{'VERB': 0.6}
1031	overly	{'ADV': 0.7}
1032	signaled	{'VERB': 0.6}
1033	disbelieved	{'VERB': 0.6}
1034	evid	{'PROPN': 0.9}
1035	614(c	{'NUM': 0.4}
1036	plain	{'ADJ': 0.8}
1037	paz	{'PROPN': 0.9}
1038	uribe	{'PROPN': 0.9}
1039	891	{'NUM': 0.4}
1040	400	{'NUM': 0.4}
1041	1989	{'NUM': 0.4}
1042	principles	{'NOUN': 0.7}
1043	governing	{'VERB': 0.6}
1044	easily	{'ADV': 0.7}
1045	applied	{'VERB': 0.6}
1046	settled	{'VERB': 0.6}
1047	mere	{'ADJ': 0.8}
1048	moderator	{'NOUN': 0.7}
1049	quercia	{'NOUN': 0.7}
1050	289	{'NUM': 0.4}
1051	466	{'NUM': 0.4}
1052	1933	{'NUM': 0.4}
1053	among	{'ADP': 0.4}
1054	prerogative	{'NOUN': 0.7}
1055	times	{'NOUN': 0.7}
1056	duty	{'NOUN': 0.7}
1057	eliciting	{'VERB': 0.6}
1058	deems	{'VERB': 0.6}
1059	-15-	{'PROPN': 0.9}
1060	presentation	{'NOUN': 0.7}
1061	llach	{'NOUN': 0.7}
1062	739	{'NUM': 0.4}
1063	1322	{'NUM': 0.4}
1064	1329	{'NUM': 0.4}
1065	30	{'NUM': 0.4}
1066	8th	{'ADJ': 0.8}
1067	614(b	{'PROPN': 0.9}
1068	interrogate	{'VERB': 0.6}
1069	called	{'VERB': 0.6}
1070	itself	{'PRON': 0.4}
1071	broad	{'ADJ': 0.8}
1072	many	{'ADJ': 0.8}
1073	different	{'ADJ': 0.8}
1074	situations	{'NOUN': 0.7}
1075	judicial	{'ADJ': 0.8}
1076	interrogation	{'NOUN': 0.7}
1077	warranted	{'VERB': 0.6}
1078	charles	{'PROPN': 0.9}
1079	alan	{'PROPN': 0.9}
1080	wright	{'PROPN': 0.9}
1081	practice	{'NOUN': 0.7}
1082	&	{'CCONJ': 0.4}
1083	6235	{'NUM': 0.4}
1084	supp	{'PROPN': 0.9}
1085	power	{'NOUN': 0.7}
1086	exercised	{'VERB': 0.6}
1087	judiciously	{'ADV': 0.7}
1088	particularly	{'ADV': 0.7}
1089	melendez	{'PROPN': 0.9}
1090	rivas	{'PROPN': 0.9}
1091	566	{'NUM': 0.4}
1092	41	{'NUM': 0.4}
1093	50	{'NUM': 0.4}
1094	intervention	{'NOUN': 0.7}
1095	raises	{'VERB': 0.6}
1096	possibility	{'NOUN': 0.7}
1097	perceive	{'VERB': 0.6}
1098	biased	{'ADJ': 0.8}
1099	pains	{'NOUN': 0.7}
1100	attitude	{'NOUN': 0.7}
1101	impartiality	{'NOUN': 0.7}
1102	against	{'ADP': 0.4}
1103	giving	{'VERB': 0.6}
1104	impression	{'NOUN': 0.7}
1105	believes	{'VERB': 0.6}
1106	01	{'NUM': 0.4}
1107	aggressively	{'ADV': 0.7}
1108	questioned	{'VERB': 0.6}
1109	sides	{'NOUN': 0.7}
1110	differed	{'VERB': 0.6}
1111	tenor	{'NOUN': 0.7}
1112	whereas	{'SCONJ': 0.4}
1113	directed	{'VERB': 0.6}
1114	large	{'ADJ': 0.8}
1115	related	{'VERB': 0.6}
1116	focused	{'VERB': 0.6}
1117	                                          	{'SPACE': 0}
1118	-16-	{'PROPN': 0.9}
1119	perceived	{'VERB': 0.6}
1120	gaps	{'NOUN': 0.7}
1121	inconsistencies	{'NOUN': 0.7}
1122	excerpt	{'NOUN': 0.7}
1123	pressed	{'VERB': 0.6}
1124	explain	{'VERB': 0.6}
1125	ended	{'VERB': 0.6}
1126	near	{'ADP': 0.4}
1127	fishing	{'NOUN': 0.7}
1128	trip	{'NOUN': 0.7}
1129	illustrate	{'VERB': 0.6}
1130	far	{'ADV': 0.7}
1131	coastline	{'NOUN': 0.7}
1132	traps	{'NOUN': 0.7}
1133	ca	{'AUX': 0.4}
1134	n't	{'PART': 0.4}
1135	tell	{'VERB': 0.6}
1136	away	{'ADV': 0.7}
1137	earlier	{'ADJ': 0.8}
1138	do	{'AUX': 0.4}
1139	know	{'VERB': 0.6}
1140	measurements	{'NOUN': 0.7}
1141	long	{'ADJ': 0.8}
1142	all	{'DET': 0.4}
1143	my	{'PRON': 0.4}
1144	life	{'NOUN': 0.7}
1145	distances	{'VERB': 0.6}
1146	me	{'PRON': 0.4}
1147	ten	{'NUM': 0.4}
1148	offshore	{'ADJ': 0.8}
1149	say	{'NOUN': 0.7}
1150	your	{'PRON': 0.4}
1151	working	{'NOUN': 0.7}
1152	fishermen	{'NOUN': 0.7}
1153	close	{'ADJ': 0.8}
1154	barely	{'ADV': 0.7}
1155	communicate	{'VERB': 0.6}
1156	instruments	{'NOUN': 0.7}
1157	signal	{'NOUN': 0.7}
1158	shirts	{'NOUN': 0.7}
1159	unsuccessful	{'ADJ': 0.8}
1160	-17-	{'NOUN': 0.7}
1161	           	{'SPACE': 0}
1162	dropped	{'VERB': 0.6}
1163	gas	{'NOUN': 0.7}
1164	still	{'ADV': 0.7}
1165	correct	{'VERB': 0.6}
1166	headed	{'VERB': 0.6}
1167	towards	{'ADP': 0.4}
1168	sir	{'NOUN': 0.7}
1169	somewhat	{'ADV': 0.7}
1170	parallel	{'NOUN': 0.7}
1171	southeast	{'ADJ': 0.8}
1172	maybe	{'ADV': 0.7}
1173	bearing	{'VERB': 0.6}
1174	taking	{'VERB': 0.6}
1175	view	{'NOUN': 0.7}
1176	exchange	{'NOUN': 0.7}
1177	others	{'NOUN': 0.7}
1178	like	{'ADP': 0.4}
1179	skirted	{'VERB': 0.6}
1180	dangerously	{'ADV': 0.7}
1181	intended	{'VERB': 0.6}
1182	muddled	{'ADJ': 0.8}
1183	gap	{'NOUN': 0.7}
1184	filled	{'VERB': 0.6}
1185	permissible	{'ADJ': 0.8}
1186	signals	{'NOUN': 0.7}
1187	disbelief	{'NOUN': 0.7}
1188	tilghman	{'PROPN': 0.9}
1189	134	{'NUM': 0.4}
1190	414	{'NUM': 0.4}
1191	416	{'NUM': 0.4}
1192	d.c	{'PROPN': 0.9}
1193	trouble	{'NOUN': 0.7}
1194	believing	{'VERB': 0.6}
1195	end	{'VERB': 0.6}
1196	despite	{'SCONJ': 0.4}
1197	appear	{'VERB': 0.6}
1198	aimed	{'VERB': 0.6}
1199	clarifying	{'VERB': 0.6}
1200	legitimate	{'ADJ': 0.8}
1201	goal	{'NOUN': 0.7}
1202	filani	{'PROPN': 0.9}
1203	74	{'NUM': 0.4}
1204	378	{'NUM': 0.4}
1205	386	{'NUM': 0.4}
1206	1996	{'NUM': 0.4}
1207	-18-	{'PUNCT': 0}
1208	hickman	{'PROPN': 0.9}
1209	592	{'NUM': 0.4}
1210	931	{'NUM': 0.4}
1211	933	{'NUM': 0.4}
1212	6th	{'PROPN': 0.9}
1213	1979	{'NUM': 0.4}
1214	vague	{'ADJ': 0.8}
1215	examination	{'NOUN': 0.7}
1216	cross	{'NOUN': 0.7}
1217	morning	{'NOUN': 0.7}
1218	14	{'NUM': 0.4}
1219	left	{'VERB': 0.6}
1220	encountered	{'VERB': 0.6}
1221	concluded	{'VERB': 0.6}
1222	benefit	{'NOUN': 0.7}
1223	fuller	{'ADJ': 0.8}
1224	day	{'NOUN': 0.7}
1225	views	{'NOUN': 0.7}
1226	susceptible	{'ADJ': 0.8}
1227	interpretations	{'NOUN': 0.7}
1228	cold	{'PROPN': 0.9}
1229	obvious	{'ADJ': 0.8}
1230	olano	{'PROPN': 0.9}
1231	507	{'NUM': 0.4}
1232	725	{'NUM': 0.4}
1233	734	{'NUM': 0.4}
1234	1993	{'NUM': 0.4}
1235	note	{'NOUN': 0.7}
1236	assume	{'VERB': 0.6}
1237	anything	{'PRON': 0.4}
1238	said	{'VERB': 0.6}
1239	concerning	{'VERB': 0.6}
1240	entitled	{'VERB': 0.6}
1241	new	{'PROPN': 0.9}
1242	affirmed	{'VERB': 0.6}
1243	                                   	{'SPACE': 0}
1244	-19-	{'PUNCT': 0}
1245	1037	{'NUM': 0.4}
1246	antonio	{'PROPN': 0.9}
1247	alves	{'PROPN': 0.9}
1248	vilela	{'NOUN': 0.7}
1249	                              	{'SPACE': 0}
1250	petitioner	{'NOUN': 0.7}
1251	eric	{'PROPN': 0.9}
1252	h.	{'PROPN': 0.9}
1253	holder	{'NOUN': 0.7}
1254	respondent	{'NOUN': 0.7}
1255	petition	{'NOUN': 0.7}
1256	board	{'PROPN': 0.9}
1257	howard	{'PROPN': 0.9}
1258	susan	{'PROPN': 0.9}
1259	zak	{'PROPN': 0.9}
1260	sunah	{'PROPN': 0.9}
1261	lee	{'PROPN': 0.9}
1262	office	{'NOUN': 0.7}
1263	litigation	{'NOUN': 0.7}
1264	tony	{'PROPN': 0.9}
1265	civil	{'ADJ': 0.8}
1266	michelle	{'PROPN': 0.9}
1267	g.	{'PROPN': 0.9}
1268	latour	{'PROPN': 0.9}
1269	director	{'NOUN': 0.7}
1270	9	{'NUM': 0.4}
1271	brazil	{'PROPN': 0.9}
1272	january	{'PROPN': 0.9}
1273	26	{'NUM': 0.4}
1274	six	{'NUM': 0.4}
1275	non-	{'X': 0.4}
1276	immigrant	{'ADJ': 0.8}
1277	visa	{'NOUN': 0.7}
1278	overstayed	{'VERB': 0.6}
1279	petitions	{'NOUN': 0.7}
1280	december	{'PROPN': 0.9}
1281	7	{'NUM': 0.4}
1282	final	{'ADJ': 0.8}
1283	removal	{'NOUN': 0.7}
1284	bia	{'NOUN': 0.7}
1285	affirming	{'VERB': 0.6}
1286	april	{'PROPN': 0.9}
1287	ij	{'NOUN': 0.7}
1288	applications	{'NOUN': 0.7}
1289	asylum	{'NOUN': 0.7}
1290	withholding	{'NOUN': 0.7}
1291	protection	{'NOUN': 0.7}
1292	convention	{'NOUN': 0.7}
1293	torture	{'NOUN': 0.7}
1294	cat	{'PROPN': 0.9}
1295	voluntary	{'ADJ': 0.8}
1296	departure	{'NOUN': 0.7}
1297	alternative	{'ADJ': 0.8}
1298	omit	{'NOUN': 0.7}
1299	mention	{'NOUN': 0.7}
1300	deny	{'VERB': 0.6}
1301	notice	{'NOUN': 0.7}
1302	conceding	{'VERB': 0.6}
1303	removability	{'NOUN': 0.7}
1304	february	{'PROPN': 0.9}
1305	2006	{'NUM': 0.4}
1306	appeared	{'VERB': 0.6}
1307	summarize	{'VERB': 0.6}
1308	beginning	{'NOUN': 0.7}
1309	1970s	{'NOUN': 0.7}
1310	social	{'ADJ': 0.8}
1311	work	{'VERB': 0.6}
1312	church	{'NOUN': 0.7}
1313	impoverished	{'ADJ': 0.8}
1314	parts	{'NOUN': 0.7}
1315	belo	{'PROPN': 0.9}
1316	horizonte	{'PROPN': 0.9}
1317	city	{'NOUN': 0.7}
1318	brazilian	{'NOUN': 0.7}
1319	minas	{'PROPN': 0.9}
1320	gerais	{'PROPN': 0.9}
1321	group	{'NOUN': 0.7}
1322	provided	{'VERB': 0.6}
1323	food	{'PROPN': 0.9}
1324	toys	{'NOUN': 0.7}
1325	medicine	{'NOUN': 0.7}
1326	poor	{'ADJ': 0.8}
1327	1985	{'NUM': 0.4}
1328	twenty	{'NUM': 0.4}
1329	founded	{'VERB': 0.6}
1330	amise	{'NOUN': 0.7}
1331	-2-	{'SYM': 0.4}
1332	acronym	{'NOUN': 0.7}
1333	explained	{'VERB': 0.6}
1334	stood	{'VERB': 0.6}
1335	friends	{'NOUN': 0.7}
1336	neighborhood	{'NOUN': 0.7}
1337	santa	{'PROPN': 0.9}
1338	efigenia	{'PROPN': 0.9}
1339	sao	{'PROPN': 0.9}
1340	lucas	{'PROPN': 0.9}
1341	formalize	{'VERB': 0.6}
1342	grew	{'VERB': 0.6}
1343	hundred	{'NUM': 0.4}
1344	active	{'ADJ': 0.8}
1345	community	{'NOUN': 0.7}
1346	organization	{'NOUN': 0.7}
1347	connections	{'NOUN': 0.7}
1348	local	{'ADJ': 0.8}
1349	politicians	{'NOUN': 0.7}
1350	familiarity	{'NOUN': 0.7}
1351	bureaucracy	{'NOUN': 0.7}
1352	gained	{'VERB': 0.6}
1353	former	{'ADJ': 0.8}
1354	employment	{'NOUN': 0.7}
1355	helped	{'VERB': 0.6}
1356	attract	{'VERB': 0.6}
1357	significant	{'ADJ': 0.8}
1358	projects	{'NOUN': 0.7}
1359	accomplishments	{'NOUN': 0.7}
1360	upgrading	{'NOUN': 0.7}
1361	roads	{'NOUN': 0.7}
1362	lighting	{'NOUN': 0.7}
1363	sewers	{'NOUN': 0.7}
1364	utility	{'NOUN': 0.7}
1365	lines	{'NOUN': 0.7}
1366	increasing	{'VERB': 0.6}
1367	buses	{'NOUN': 0.7}
1368	serving	{'VERB': 0.6}
1369	neighborhoods	{'NOUN': 0.7}
1370	policing	{'VERB': 0.6}
1371	training	{'NOUN': 0.7}
1372	craft	{'VERB': 0.6}
1373	fairs	{'NOUN': 0.7}
1374	combat	{'VERB': 0.6}
1375	unemployment	{'NOUN': 0.7}
1376	claimed	{'VERB': 0.6}
1377	successful	{'ADJ': 0.8}
1378	communist	{'ADJ': 0.8}
1379	activists	{'NOUN': 0.7}
1380	drain	{'VERB': 0.6}
1381	political	{'ADJ': 0.8}
1382	otherwise	{'ADV': 0.7}
1383	receive	{'VERB': 0.6}
1384	thought	{'VERB': 0.6}
1385	cost	{'NOUN': 0.7}
1386	communists	{'NOUN': 0.7}
1387	electoral	{'ADJ': 0.8}
1388	leader	{'NOUN': 0.7}
1389	known	{'VERB': 0.6}
1390	figure	{'NOUN': 0.7}
1391	television	{'NOUN': 0.7}
1392	radio	{'PROPN': 0.9}
1393	broadcasts	{'NOUN': 0.7}
1394	speaking	{'VERB': 0.6}
1395	communism	{'NOUN': 0.7}
1396	1990	{'NUM': 0.4}
1397	visited	{'VERB': 0.6}
1398	distribute	{'VERB': 0.6}
1399	informational	{'ADJ': 0.8}
1400	flyers	{'NOUN': 0.7}
1401	street	{'NOUN': 0.7}
1402	avenida	{'PROPN': 0.9}
1403	memdesa	{'NOUN': 0.7}
1404	people	{'NOUN': 0.7}
1405	approached	{'VERB': 0.6}
1406	leave	{'VERB': 0.6}
1407	region	{'NOUN': 0.7}
1408	francisco	{'PROPN': 0.9}
1409	luciano	{'PROPN': 0.9}
1410	angry	{'ADJ': 0.8}
1411	join	{'VERB': 0.6}
1412	encounter	{'VERB': 0.6}
1413	phone	{'NOUN': 0.7}
1414	calls	{'VERB': 0.6}
1415	unidentified	{'ADJ': 0.8}
1416	callers	{'NOUN': 0.7}
1417	sometimes	{'ADV': 0.7}
1418	remain	{'VERB': 0.6}
1419	silence	{'NOUN': 0.7}
1420	laugh	{'NOUN': 0.7}
1421	become	{'VERB': 0.6}
1422	corpse	{'NOUN': 0.7}
1423	seven	{'NUM': 0.4}
1424	years	{'NOUN': 0.7}
1425	received	{'VERB': 0.6}
1426	suspect[ed	{'PROPN': 0.9}
1427	generally	{'ADV': 0.7}
1428	respected	{'VERB': 0.6}
1429	liked	{'VERB': 0.6}
1430	enemies	{'NOUN': 0.7}
1431	never	{'ADV': 0.7}
1432	police	{'NOUN': 0.7}
1433	1992	{'NUM': 0.4}
1434	unknown	{'ADJ': 0.8}
1435	vandal	{'NOUN': 0.7}
1436	slashed	{'VERB': 0.6}
1437	tires	{'NOUN': 0.7}
1438	car	{'NOUN': 0.7}
1439	scratched	{'VERB': 0.6}
1440	paint	{'NOUN': 0.7}
1441	report	{'NOUN': 0.7}
1442	vandalism	{'NOUN': 0.7}
1443	assumed	{'VERB': 0.6}
1444	responsible	{'ADJ': 0.8}
1445	think	{'VERB': 0.6}
1446	anyone	{'PRON': 0.4}
1447	else	{'ADV': 0.7}
1448	vandalize	{'VERB': 0.6}
1449	painted	{'VERB': 0.6}
1450	death	{'NOUN': 0.7}
1451	high	{'ADJ': 0.8}
1452	fence	{'NOUN': 0.7}
1453	surrounding	{'VERB': 0.6}
1454	home	{'NOUN': 0.7}
1455	photograph	{'NOUN': 0.7}
1456	damage	{'NOUN': 0.7}
1457	repainted	{'VERB': 0.6}
1458	walking	{'VERB': 0.6}
1459	down	{'ADP': 0.4}
1460	straight	{'ADV': 0.7}
1461	section	{'NOUN': 0.7}
1462	drove	{'VERB': 0.6}
1463	onto	{'ADP': 0.4}
1464	curb	{'NOUN': 0.7}
1465	nearly	{'ADV': 0.7}
1466	hit	{'VERB': 0.6}
1467	unmarked	{'ADJ': 0.8}
1468	recognize	{'VERB': 0.6}
1469	driver	{'NOUN': 0.7}
1470	passenger	{'NOUN': 0.7}
1471	laughing	{'VERB': 0.6}
1472	attempt	{'NOUN': 0.7}
1473	pursue	{'VERB': 0.6}
1474	trying	{'VERB': 0.6}
1475	kill	{'VERB': 0.6}
1476	license	{'NOUN': 0.7}
1477	plate	{'NOUN': 0.7}
1478	added	{'VERB': 0.6}
1479	wife	{'NOUN': 0.7}
1480	someone	{'PRON': 0.4}
1481	following	{'VERB': 0.6}
1482	her	{'PRON': 0.4}
1483	wherever	{'SCONJ': 0.4}
1484	she	{'PRON': 0.4}
1485	went	{'VERB': 0.6}
1486	nor	{'CCONJ': 0.4}
1487	incidents	{'NOUN': 0.7}
1488	retired	{'VERB': 0.6}
1489	response	{'NOUN': 0.7}
1490	since	{'SCONJ': 0.4}
1491	arrival	{'NOUN': 0.7}
1492	leftist	{'ADJ': 0.8}
1493	violence	{'NOUN': 0.7}
1494	broken	{'VERB': 0.6}
1495	suspected	{'VERB': 0.6}
1496	deaths	{'NOUN': 0.7}
1497	three	{'NUM': 0.4}
1498	rondă´nia	{'PROPN': 0.9}
1499	thousand	{'NUM': 0.4}
1500	feel	{'VERB': 0.6}
1501	safe	{'ADJ': 0.8}
1502	anywhere	{'ADV': 0.7}
1503	felt	{'VERB': 0.6}
1504	marked	{'VERB': 0.6}
1505	man	{'NOUN': 0.7}
1506	outspoken	{'ADJ': 0.8}
1507	anti	{'ADJ': 0.8}
1508	media	{'NOUN': 0.7}
1509	obtained	{'VERB': 0.6}
1510	security	{'PROPN': 0.9}
1511	card	{'NOUN': 0.7}
1512	authorization	{'NOUN': 0.7}
1513	ineligible	{'ADJ': 0.8}
1514	maintained	{'VERB': 0.6}
1515	victim	{'NOUN': 0.7}
1516	scam	{'NOUN': 0.7}
1517	paid	{'VERB': 0.6}
1518	$	{'SYM': 0.4}
1519	2500	{'NUM': 0.4}
1520	legal	{'ADJ': 0.8}
1521	fees	{'NOUN': 0.7}
1522	obtain	{'VERB': 0.6}
1523	immigrations	{'NOUN': 0.7}
1524	ice	{'NOUN': 0.7}
1525	discovered	{'VERB': 0.6}
1526	administration	{'NOUN': 0.7}
1527	employee	{'NOUN': 0.7}
1528	sell	{'VERB': 0.6}
1529	actual	{'ADJ': 0.8}
1530	cards	{'NOUN': 0.7}
1531	immigrants	{'NOUN': 0.7}
1532	interviewed	{'VERB': 0.6}
1533	client	{'NOUN': 0.7}
1534	scheme	{'NOUN': 0.7}
1535	fake	{'ADJ': 0.8}
1536	invalid	{'ADJ': 0.8}
1537	eventually	{'ADV': 0.7}
1538	employer	{'NOUN': 0.7}
1539	relief	{'NOUN': 0.7}
1540	plausible	{'ADJ': 0.8}
1541	internally	{'ADV': 0.7}
1542	consistent	{'ADJ': 0.8}
1543	highlighted	{'VERB': 0.6}
1544	concern	{'NOUN': 0.7}
1545	embellish[ed	{'PROPN': 0.9}
1546	fraudulent	{'ADJ': 0.8}
1547	battering	{'NOUN': 0.7}
1548	accepting	{'VERB': 0.6}
1549	filing	{'VERB': 0.6}
1550	report.1	{'VERB': 0.6}
1551	result	{'NOUN': 0.7}
