	0	1
700	july 20, 1993                     	{'DATE': 1.5}
701	91-2186	{'CARDINAL': 1.2}
702	william s. russell	{'PERSON': 1.5}
703	shane devine	{'PERSON': 1.5}
704	stahl	{'PERSON': 1.5}
705	michael l.	{'PERSON': 1.5}
706	robert                                                                 e. lindsay	{'PERSON': 1.5}
707	alan hechtkopf  	{'PERSON': 1.5}
708	william  s. russell	{'PERSON': 1.5}
709	new hampshire	{'GPE': 1.5}
710	russell	{'ORG': 1.75}
711	371	{'CARDINAL': 1.2}
712	7201	{'PRODUCT': 1.2}
713	twenty-seven month  	{'DATE': 1.5}
714	sansone  v. united                                                                	{'ORG': 1.75}
715	380	{'CARDINAL': 1.2}
716	343	{'CARDINAL': 1.2}
717	351	{'CARDINAL': 1.2}
718	1965	{'DATE': 1.5}
719	v. hogan	{'PERSON': 1.5}
720	861	{'CARDINAL': 1.2}
721	312	{'CARDINAL': 1.2}
722	315	{'CARDINAL': 1.2}
723	1988	{'DATE': 1.5}
724	6012	{'DATE': 1.5}
725	6151	{'DATE': 1.5}
726	274	{'CARDINAL': 1.2}
727	259	{'CARDINAL': 1.2}
728	263	{'CARDINAL': 1.2}
729	1927	{'DATE': 1.5}
730	3231	{'CARDINAL': 1.2}
731	929	{'CARDINAL': 1.2}
732	25	{'CARDINAL': 1.2}
733	july 20, 1993         	{'DATE': 1.5}
734	92-1835	{'DATE': 1.5}
735	peter moran henry	{'PERSON': 1.5}
736	jaime pieras	{'PERSON': 1.5}
737	stahl, circuit	{'ORG': 1.75}
738	jose r. gaztambide	{'PERSON': 1.5}
739	mercado-rios	{'ORG': 1.75}
740	peter moran henry                        	{'PERSON': 1.5}
741	puerto	{'GPE': 1.5}
742	christine marshall	{'PERSON': 1.5}
743	september	{'DATE': 1.5}
744	juan	{'GPE': 1.5}
745	rico	{'LAW': 1.75}
746	marshall	{'PERSON': 1.5}
747	henry	{'GPE': 1.5}
748	henry's  	{'ORG': 1.75}
749	october 9, 1991	{'DATE': 1.5}
750	952	{'CARDINAL': 1.2}
751	955	{'CARDINAL': 1.2}
752	30, 1991	{'DATE': 1.5}
753	st	{'GPE': 1.5}
754	approximately 2.3 kilograms	{'QUANTITY': 1}
755	rico.	{'GPE': 1.5}
756	october  24, 1991	{'DATE': 1.5}
757	december 18, 1991	{'DATE': 1.5}
758	the first day	{'DATE': 1.5}
759	herdmann	{'PERSON': 1.5}
760	each morning	{'TIME': 1.2}
761	those days	{'DATE': 1.5}
762	the  day	{'DATE': 1.5}
763	7	{'CARDINAL': 1.2}
764	8)	{'CARDINAL': 1.2}
765	march 19, 1992	{'DATE': 1.5}
766	henry  	{'PERSON': 1.5}
767	may 13	{'DATE': 1.5}
768	january  27	{'DATE': 1.5}
769	december  29, 1991,	{'DATE': 1.5}
770	january 1	{'DATE': 1.5}
771	january  13, 1992	{'DATE': 1.5}
772	seventy-month	{'DATE': 1.5}
773	four years	{'DATE': 1.5}
774	v. tilley	{'ORG': 1.75}
775	964	{'CARDINAL': 1.2}
776	austin	{'GPE': 1.5}
777	948	{'CARDINAL': 1.2}
778	786	{'CARDINAL': 1.2}
779	v. pellerito	{'ORG': 1.75}
780	878	{'CARDINAL': 1.2}
781	1535	{'DATE': 1.5}
782	1537	{'CARDINAL': 1.2}
783	v. buckley	{'PERSON': 1.5}
784	991	{'CARDINAL': 1.2}
785	998	{'CARDINAL': 1.2}
786	488	{'CARDINAL': 1.2}
787	ramos	{'ORG': 1.75}
788	810	{'CARDINAL': 1.2}
789	311	{'CARDINAL': 1.2}
790	1st                                       	{'ORG': 1.75}
791	r. crim	{'PERSON': 1.5}
792	32(d	{'CARDINAL': 1.2}
793	591	{'CARDINAL': 1.2}
794	594	{'CARDINAL': 1.2}
795	tilley	{'ORG': 1.75}
796	847	{'CARDINAL': 1.2}
797	711	{'CARDINAL': 1.2}
798	449	{'CARDINAL': 1.2}
799	454	{'CARDINAL': 1.2}
800	1983	{'DATE': 1.5}
801	981	{'CARDINAL': 1.2}
802	1538	{'CARDINAL': 1.2}
803	doyle	{'PERSON': 1.5}
804	henry        	{'PERSON': 1.5}
805	ninety  days  	{'DATE': 1.5}
806	june 24, 1992	{'DATE': 1.5}
807	henry first  	{'PERSON': 1.5}
808	seventy-five	{'CARDINAL': 1.2}
809	only sixteen days	{'DATE': 1.5}
810	his may 13, 1992	{'DATE': 1.5}
811	eight  weeks	{'DATE': 1.5}
812	crosby	{'ORG': 1.75}
813	714	{'CARDINAL': 1.2}
814	185	{'CARDINAL': 1.2}
815	192	{'CARDINAL': 1.2}
816	1st  cir	{'DATE': 1.5}
817	united                                                                	{'ORG': 1.75}
818	208	{'CARDINAL': 1.2}
819	222	{'CARDINAL': 1.2}
820	cir.	{'GPE': 1.5}
821	1975	{'DATE': 1.5}
822	464	{'CARDINAL': 1.2}
823	june  	{'DATE': 1.5}
824	24, 1992  	{'DATE': 1.5}
825	december of 1991	{'DATE': 1.5}
826	two           days  of  	{'DATE': 1.5}
827	garcia           	{'PERSON': 1.5}
828	19, 1991	{'DATE': 1.5}
829	today	{'DATE': 1.5}
830	42  months	{'DATE': 1.5}
831	36  months	{'DATE': 1.5}
832	596	{'CARDINAL': 1.2}
833	14	{'DATE': 1.5}
834	783	{'CARDINAL': 1.2}
835	926	{'CARDINAL': 1.2}
836	1237	{'CARDINAL': 1.2}
837	1st                                  	{'ORG': 1.75}
838	sunday	{'DATE': 1.5}
839	night	{'TIME': 1.2}
840	monday	{'DATE': 1.5}
841	93-1004	{'CARDINAL': 1.2}
842	edward h. benjamin	{'PERSON': 1.5}
843	allen h. grosnick	{'PERSON': 1.5}
844	93-1005	{'CARDINAL': 1.2}
845	peter j. embriano	{'PERSON': 1.5}
846	frank h. freedman	{'PERSON': 1.5}
847	ronald p.  weiss	{'PERSON': 1.5}
848	gerald  	{'PERSON': 1.5}
849	robert aronson	{'PERSON': 1.5}
850	20, 1993                                                                             	{'DATE': 1.5}
851	edward benjamin	{'PERSON': 1.5}
852	m.d.  	{'ORG': 1.75}
853	peter embriano	{'PERSON': 1.5}
854	m.d.	{'GPE': 1.5}
855	appellee   allen	{'ORG': 1.75}
856	benjamin	{'PERSON': 1.5}
857	longmeadow	{'GPE': 1.5}
858	six weeks  later	{'DATE': 1.5}
859	april  30	{'DATE': 1.5}
860	4(j	{'CARDINAL': 1.2}
861	120 day	{'DATE': 1.5}
862	benjamin  	{'PERSON': 1.5}
863	richard k. bernstein	{'PERSON': 1.5}
864	connecticut	{'GPE': 1.5}
865	120 days	{'DATE': 1.5}
866	857	{'CARDINAL': 1.2}
867	881	{'CARDINAL': 1.2}
868	884-85	{'CARDINAL': 1.2}
869	appellee  	{'ORG': 1.75}
870	120  days	{'DATE': 1.5}
871	ayer	{'ORG': 1.75}
872	floyd v. united states	{'ORG': 1.75}
873	900                                                               	{'CARDINAL': 1.2}
874	1045	{'CARDINAL': 1.2}
875	1046	{'CARDINAL': 1.2}
876	roque  v. united  	{'ORG': 1.75}
877	120 days  	{'DATE': 1.5}
878	880	{'CARDINAL': 1.2}
879	575	{'CARDINAL': 1.2}
880	boston edison co.	{'ORG': 1.75}
881	822	{'CARDINAL': 1.2}
882	199	{'CARDINAL': 1.2}
883	203	{'CARDINAL': 1.2}
884	eleanor a. bent	{'PERSON': 1.5}
885	general hospital	{'ORG': 1.75}
886	joseph l. tauro	{'PERSON': 1.5}
887	eleanor a.	{'PERSON': 1.5}
888	frank e. reardon	{'PERSON': 1.5}
889	michael j. racette	{'PERSON': 1.5}
890	hassan &amp	{'ORG': 1.75}
891	cornelius grania	{'PERSON': 1.5}
892	susan h. williams  	{'PERSON': 1.5}
893	taylor, anderson  &amp	{'ORG': 1.75}
894	appellee falmouth hospital	{'ORG': 1.75}
895	james a. polcari  	{'PERSON': 1.5}
896	dunn  &amp	{'ORG': 1.75}
897	jennifer ellis burke	{'PERSON': 1.5}
898	taylor, anderson &amp	{'ORG': 1.75}
899	ficksman &amp	{'ORG': 1.75}
900	burton mendel	{'PERSON': 1.5}
901	lahey clinic foundation	{'ORG': 1.75}
902	946	{'CARDINAL': 1.2}
903	franklin  v. murphy	{'ORG': 1.75}
904	745	{'CARDINAL': 1.2}
905	1229	{'CARDINAL': 1.2}
906	92-2225                	{'CARDINAL': 1.2}
907	federal communications commission	{'ORG': 1.75}
908	al.	{'ORG': 1.75}
909	campbell  	{'ORG': 1.75}
910	henry geller                                                                    	{'PERSON': 1.5}
911	pash, jr.	{'ORG': 1.75}
912	renee licht	{'PERSON': 1.5}
913	daniel m. armstrong	{'PERSON': 1.5}
914	robert  b.  nicholson	{'PERSON': 1.5}
915	united                                                	{'ORG': 1.75}
916	marion l.  	{'PERSON': 1.5}
917	united                                                  	{'ORG': 1.75}
918	july 22, 1993                                                 	{'DATE': 1.5}
919	1966	{'DATE': 1.5}
920	fcc	{'ORG': 1.75}
921	405	{'CARDINAL': 1.2}
922	1082	{'CARDINAL': 1.2}
923	1968	{'DATE': 1.5}
924	842	{'CARDINAL': 1.2}
925	1969).1	{'CARDINAL': 1.2}
926	1969	{'DATE': 1.5}
927	1331	{'DATE': 1.5}
928	1335	{'DATE': 1.5}
929	1970	{'DATE': 1.5}
930	red lion broadcasting co.	{'ORG': 1.75}
931	395	{'CARDINAL': 1.2}
932	367	{'CARDINAL': 1.2}
933	august 1987	{'DATE': 1.5}
934	syracuse  peace council	{'ORG': 1.75}
935	867	{'CARDINAL': 1.2}
936	654	{'CARDINAL': 1.2}
937	493	{'CARDINAL': 1.2}
938	453	{'CARDINAL': 1.2}
939	1934	{'DATE': 1.5}
940	47	{'DATE': 1.5}
941	u.s.c	{'ORG': 1.75}
942	303	{'CARDINAL': 1.2}
943	309(a	{'DATE': 1.5}
944	august  1992	{'DATE': 1.5}
945	5466	{'DATE': 1.5}
946	1339	{'CARDINAL': 1.2}
947	december 31, 1992	{'DATE': 1.5}
948	three years  	{'DATE': 1.5}
949	chaney	{'ORG': 1.75}
950	821	{'CARDINAL': 1.2}
951	united church  	{'ORG': 1.75}
952	911	{'CARDINAL': 1.2}
953	813	{'CARDINAL': 1.2}
954	cir	{'ORG': 1.75}
955	155	{'CARDINAL': 1.2}
956	detroit	{'GPE': 1.5}
957	888	{'CARDINAL': 1.2}
958	1081	{'CARDINAL': 1.2}
959	sec	{'ORG': 1.75}
960	606	{'CARDINAL': 1.2}
961	943	{'CARDINAL': 1.2}
962	157	{'CARDINAL': 1.2}
963	161	{'CARDINAL': 1.2}
964	congress	{'ORG': 1.75}
965	july 22, 1993                     	{'DATE': 1.5}
966	93-1475	{'CARDINAL': 1.2}
967	joseph b. vitale	{'PERSON': 1.5}
968	david a. brock	{'PERSON': 1.5}
969	r. howard	{'PERSON': 1.5}
970	susan  s. geiger	{'PERSON': 1.5}
971	525	{'CARDINAL': 1.2}
972	every  month	{'DATE': 1.5}
973	three  years	{'DATE': 1.5}
974	supreme  	{'ORG': 1.75}
975	migra v. warren city school dist	{'ORG': 1.75}
976	bd	{'ORG': 1.75}
977	ed.	{'PERSON': 1.5}
978	465	{'CARDINAL': 1.2}
979	75	{'CARDINAL': 1.2}
980	81	{'CARDINAL': 1.2}
981	129	{'CARDINAL': 1.2}
982	270	{'CARDINAL': 1.2}
983	709	{'CARDINAL': 1.2}
984	118	{'CARDINAL': 1.2}
985	249	{'CARDINAL': 1.2}
986	253	{'CARDINAL': 1.2}
987	321	{'CARDINAL': 1.2}
988	323	{'CARDINAL': 1.2}
989	fidelity trust co.	{'ORG': 1.75}
990	413	{'CARDINAL': 1.2}
991	1923	{'DATE': 1.5}
992	909	{'CARDINAL': 1.2}
993	17 (1st  cir. 1990	{'DATE': 1.5}
994	new hampshire  	{'GPE': 1.5}
995	56	{'CARDINAL': 1.2}
996	1972	{'DATE': 1.5}
997	july 23, 1993         	{'DATE': 1.5}
998	93-1481	{'CARDINAL': 1.2}
999	richard g. perreault	{'PERSON': 1.5}
1000	harriet fishman	{'PERSON': 1.5}
1001	jeffrey r.  howard	{'PERSON': 1.5}
1002	bruce  mohl	{'PERSON': 1.5}
1003	david a. brock                                                                                           	{'PERSON': 1.5}
1004	712	{'CARDINAL': 1.2}
1005	56,8	{'CARDINAL': 1.2}
1006	92	{'CARDINAL': 1.2}
1007	paul w. goodrich	{'PERSON': 1.5}
1008	michael c.  	{'PERSON': 1.5}
1009	robert h.  quinn	{'PERSON': 1.5}
1010	austin s. o'toole	{'PERSON': 1.5}
1011	morris                                                                    	{'PERSON': 1.5}
1012	26, 1993                                                 	{'DATE': 1.5}
1013	109,000	{'MONEY': 1.75}
1014	only $10,000	{'MONEY': 1.75}
1015	september 4, 1985	{'DATE': 1.5}
1016	100,000	{'MONEY': 1.75}
1017	goodrich	{'PERSON': 1.5}
1018	february 22	{'DATE': 1.5}
1019	1986	{'DATE': 1.5}
1020	150,000	{'MONEY': 1.75}
1021	september 4, 1986	{'DATE': 1.5}
1022	24, 1987	{'DATE': 1.5}
1023	december 31, 1986,	{'DATE': 1.5}
1024	7, 1988	{'DATE': 1.5}
1025	the september 4, 1987,	{'DATE': 1.5}
1026	99,000	{'MONEY': 1.75}
1027	november  18	{'DATE': 1.5}
1028	10,000	{'CARDINAL': 1.2}
1029	chapter  7	{'LAW': 1.75}
1030	july 8, 1991	{'DATE': 1.5}
1031	june  1987  	{'DATE': 1.5}
1032	1141	{'CARDINAL': 1.2}
1033	goodrich  	{'PERSON': 1.5}
1034	558	{'CARDINAL': 1.2}
1035	1977	{'DATE': 1.5}
1036	five  years ago  	{'DATE': 1.5}
1037	897	{'CARDINAL': 1.2}
1038	1048	{'CARDINAL': 1.2}
1039	1052	{'CARDINAL': 1.2}
1040	10th                                    	{'ORG': 1.75}
1041	27.41	{'CARDINAL': 1.2}
1042	n.22	{'GPE': 1.5}
1043	a penny	{'MONEY': 1.75}
1044	over $800,000	{'MONEY': 1.75}
1045	15th	{'ORDINAL': 1.2}
1046	95th cong.	{'PERSON': 1.5}
1047	129-30	{'CARDINAL': 1.2}
1048	ninth	{'ORDINAL': 1.2}
1049	corp.	{'ORG': 1.75}
1050	116	{'CARDINAL': 1.2}
1051	d.                                                	{'ORG': 1.75}
1052	124	{'CARDINAL': 1.2}
1053	24, 32399 (	{'DATE': 1.5}
1054	edwards	{'GPE': 1.5}
1055	33998	{'DATE': 1.5}
1056	september 1987	{'DATE': 1.5}
1057	september 1988	{'DATE': 1.5}
1058	july 27, 1993                    	{'DATE': 1.5}
1059	92-1993	{'DATE': 1.5}
1060	170	{'CARDINAL': 1.2}
1061	national labor relations board	{'ORG': 1.75}
1062	may 26, 1993	{'DATE': 1.5}
1063	183679	{'PRODUCT': 1.2}
1064	671	{'CARDINAL': 1.2}
1065	randall e. nash	{'PERSON': 1.5}
1066	grady	{'PERSON': 1.5}
1067	dwyer	{'PERSON': 1.5}
1068	robert j.  	{'PERSON': 1.5}
1069	jerry  m. hunter	{'PERSON': 1.5}
1070	yvonne t.  dixon	{'PERSON': 1.5}
1071	nicholas e. karatinos	{'PERSON': 1.5}
1072	aileen                                                                   a.  armstrong	{'PERSON': 1.5}
1073	linda                                                                   dreeben	{'PERSON': 1.5}
1074	f. telfeian	{'PERSON': 1.5}
1075	cate	{'ORG': 1.75}
1076	26, 1993                                                        	{'DATE': 1.5}
1077	section 10(b	{'LAW': 1.75}
1078	the years	{'DATE': 1.5}
1079	19, 1989	{'DATE': 1.5}
1080	april of 1989	{'DATE': 1.5}
1081	8(a)(1	{'PRODUCT': 1.2}
1082	5).1	{'CARDINAL': 1.2}
1083	july  19, 1989	{'DATE': 1.5}
1084	1986-89	{'DATE': 1.5}
1085	158(a)(1	{'CARDINAL': 1.2}
1086	158(a)(3	{'CARDINAL': 1.2}
1087	361	{'CARDINAL': 1.2}
1088	477	{'CARDINAL': 1.2}
1089	498	{'CARDINAL': 1.2}
1090	1960	{'DATE': 1.5}
1091	september 8, 1989	{'DATE': 1.5}
1092	april 14, 1990	{'DATE': 1.5}
1093	april 16,  1990	{'DATE': 1.5}
1094	november 19, 1990	{'DATE': 1.5}
1095	david  murphy	{'PERSON': 1.5}
1096	peter devito	{'PERSON': 1.5}
1097	kenneth white	{'PERSON': 1.5}
1098	daniel maroni	{'PERSON': 1.5}
1099	april through september of 1989	{'DATE': 1.5}
1100	alj	{'ORG': 1.75}
1101	six  months	{'DATE': 1.5}
1102	8(a)(3	{'DATE': 1.5}
1103	273	{'CARDINAL': 1.2}
1104	1389	{'CARDINAL': 1.2}
1105	785	{'CARDINAL': 1.2}
1106	304	{'CARDINAL': 1.2}
1107	1390	{'MONEY': 1.75}
1108	327	{'CARDINAL': 1.2}
1109	392	{'CARDINAL': 1.2}
1110	397	{'CARDINAL': 1.2}
1111	o'neill, ltd.	{'ORG': 1.75}
1112	288	{'CARDINAL': 1.2}
1113	1354	{'CARDINAL': 1.2}
1114	214303	{'CARDINAL': 1.2}
1115	more than six	{'CARDINAL': 1.2}
1116	usa	{'GPE': 1.5}
1117	467	{'CARDINAL': 1.2}
1118	837	{'CARDINAL': 1.2}
1119	united food &amp	{'ORG': 1.75}
1120	484	{'CARDINAL': 1.2}
1121	112	{'CARDINAL': 1.2}
1122	64	{'CARDINAL': 1.2}
1123	949	{'CARDINAL': 1.2}
1124	441	{'CARDINAL': 1.2}
1125	843-44	{'CARDINAL': 1.2}
1126	o'neill	{'PERSON': 1.5}
1127	965	{'CARDINAL': 1.2}
1128	1527	{'DATE': 1.5}
1129	columbia	{'GPE': 1.5}
1130	hobson v. wilson	{'PERSON': 1.5}
1131	33-36	{'CARDINAL': 1.2}
1132	nom.	{'ORG': 1.75}
1133	brennan v. hobson	{'PERSON': 1.5}
1134	1084	{'CARDINAL': 1.2}
1135	34-35	{'DATE': 1.5}
1136	hobson	{'PERSON': 1.5}
1137	glazing co.	{'ORG': 1.75}
1138	652	{'CARDINAL': 1.2}
1139	1055	{'CARDINAL': 1.2}
1140	1103	{'CARDINAL': 1.2}
1141	307	{'CARDINAL': 1.2}
1142	236	{'CARDINAL': 1.2}
1143	18679	{'CARDINAL': 1.2}
1144	brown &amp	{'ORG': 1.75}
1145	sharpe mfg.	{'ORG': 1.75}
1146	299	{'CARDINAL': 1.2}
1147	89	{'CARDINAL': 1.2}
1148	kanakis co.	{'ORG': 1.75}
1149	293	{'CARDINAL': 1.2}
1150	strawsine mfg.	{'ORG': 1.75}
1151	553	{'CARDINAL': 1.2}
1152	275	{'CARDINAL': 1.2}
1153	ltd.	{'GPE': 1.5}
1154	united food                                                                   &amp	{'ORG': 1.75}
1155	118-19	{'CARDINAL': 1.2}
1156	glass co.	{'ORG': 1.75}
1157	hartford empire co.	{'ORG': 1.75}
1158	322	{'CARDINAL': 1.2}
1159	238	{'CARDINAL': 1.2}
1160	1944	{'DATE': 1.5}
1161	1355	{'CARDINAL': 1.2}
1162	38                                                           n.23.5    the  alj's	{'DATE': 1.5}
1163	o'neill, ltd	{'ORG': 1.75}
1164	1353	{'DATE': 1.5}
1165	al bryant	{'PERSON': 1.5}
1166	260	{'CARDINAL': 1.2}
1167	128	{'CARDINAL': 1.2}
1168	133-35	{'CARDINAL': 1.2}
1169	distrib.	{'ORG': 1.75}
1170	35.7	{'CARDINAL': 1.2}
1171	rosa-viera	{'ORG': 1.75}
1172	815	{'CARDINAL': 1.2}
1173	chevron oil co.	{'ORG': 1.75}
1174	404	{'CARDINAL': 1.2}
1175	97	{'CARDINAL': 1.2}
1176	446-48	{'CARDINAL': 1.2}
1177	lodge 64	{'DATE': 1.5}
1178	448	{'CARDINAL': 1.2}
1179	morrell &amp	{'ORG': 1.75}
1180	304                                                              n.l.r.b	{'ORG': 1.75}
1181	pennsylvania	{'GPE': 1.5}
1182	1153	{'DATE': 1.5}
1183	1155	{'DATE': 1.5}
1184	737                                                               	{'LAW': 1.75}
1185	richards	{'PERSON': 1.5}
1186	662	{'CARDINAL': 1.2}
1187	65	{'CARDINAL': 1.2}
1188	71	{'CARDINAL': 1.2}
1189	universal camera corp.	{'ORG': 1.75}
1190	v. nlrb	{'PERSON': 1.5}
1191	340	{'CARDINAL': 1.2}
1192	474	{'CARDINAL': 1.2}
1193	1951	{'DATE': 1.5}
1194	ken white	{'PERSON': 1.5}
1195	-16-	{'ORG': 1.75}
1196	hobson                                                                    	{'ORG': 1.75}
1197	1544	{'DATE': 1.5}
1198	indiana  inc.	{'ORG': 1.75}
1199	296	{'CARDINAL': 1.2}
1200	927	{'CARDINAL': 1.2}
1201	290	{'CARDINAL': 1.2}
1202	1115	{'CARDINAL': 1.2}
1203	928	{'CARDINAL': 1.2}
1204	938	{'CARDINAL': 1.2}
1205	820	{'CARDINAL': 1.2}
1206	905	{'CARDINAL': 1.2}
1207	146	{'CARDINAL': 1.2}
1208	148	{'CARDINAL': 1.2}
1209	eastern maine	{'GPE': 1.5}
1210	658	{'CARDINAL': 1.2}
1211	indus.	{'GPE': 1.5}
1212	729	{'CARDINAL': 1.2}
1213	31-*33	{'CARDINAL': 1.2}
1214	n.30	{'ORG': 1.75}
1215	160(e);13	{'CARDINAL': 1.2}
1216	romero	{'ORG': 1.75}
1217	645	{'CARDINAL': 1.2}
1218	detroit edison co.	{'ORG': 1.75}
1219	440	{'CARDINAL': 1.2}
1220	301	{'CARDINAL': 1.2}
1221	8(a)(5	{'PRODUCT': 1.2}
1222	10(e	{'CARDINAL': 1.2}
1223	alj  	{'ORG': 1.75}
1224	33	{'DATE': 1.5}
1225	girardi	{'PERSON': 1.5}
1226	nlrb v.	{'ORG': 1.75}
1227	938                                                               	{'CARDINAL': 1.2}
1228	texas world service co.	{'ORG': 1.75}
1229	1426	{'DATE': 1.5}
1230	1437	{'CARDINAL': 1.2}
1231	5th	{'ORDINAL': 1.2}
1232	july 27, 1993                 	{'DATE': 1.5}
1233	united states court of appeals	{'ORG': 1.75}
1234	92-2281	{'CARDINAL': 1.2}
1235	gammino, inc.	{'ORG': 1.75}
1236	july 22, 1993	{'DATE': 1.5}
1237	rhode island	{'GPE': 1.5}
1238	ernest c. torres	{'PERSON': 1.5}
1239	john r.  	{'PERSON': 1.5}
1240	robert m.  disch  	{'PERSON': 1.5}
1241	william r. landry  	{'PERSON': 1.5}
1242	michael dibiase	{'PERSON': 1.5}
1243	karen a.  	{'PERSON': 1.5}
1244	pelczarski                                                                    	{'ORG': 1.75}
1245	blish &amp	{'ORG': 1.75}
1246	cavanagh	{'ORG': 1.75}
1247	22, 1993                                                 	{'DATE': 1.5}
1248	warwick	{'GPE': 1.5}
1249	anthony delvicario	{'PERSON': 1.5}
1250	$1.3 million	{'MONEY': 1.75}
1251	february  8, 1985	{'DATE': 1.5}
1252	about $2,800,000	{'MONEY': 1.75}
1253	daily	{'DATE': 1.5}
1254	march 15	{'DATE': 1.5}
1255	february 8	{'DATE': 1.5}
1256	delvicario	{'ORG': 1.75}
1257	february 7, 1986	{'DATE': 1.5}
1258	$1.2 million	{'MONEY': 1.75}
1259	seven-day	{'DATE': 1.5}
1260	february	{'DATE': 1.5}
1261	3,095,000	{'MONEY': 1.75}
1262	120-day	{'DATE': 1.5}
1263	r.i.	{'ORG': 1.75}
1264	1,329,207.03	{'MONEY': 1.75}
1265	1.2	{'CARDINAL': 1.2}
1266	129,207	{'MONEY': 1.75}
1267	1102	{'DATE': 1.5}
1268	r.i. 1990	{'ORG': 1.75}
1269	rhode	{'GPE': 1.5}
1270	lien	{'PERSON': 1.5}
1271	approximately $600,000	{'MONEY': 1.75}
1272	the bald hill site	{'FAC': 1.5}
1273	2tilcon	{'CARDINAL': 1.2}
1274	1,329,207	{'MONEY': 1.75}
1275	307,500	{'MONEY': 1.75}
1276	268,903	{'MONEY': 1.75}
1277	600,000	{'MONEY': 1.75}
1278	1094	{'CARDINAL': 1.2}
1279	1101	{'CARDINAL': 1.2}
1280	1738	{'DATE': 1.5}
1281	1st                                          cir	{'ORG': 1.75}
1282	588	{'CARDINAL': 1.2}
1283	120	{'CARDINAL': 1.2}
1284	122	{'CARDINAL': 1.2}
1285	1885	{'DATE': 1.5}
1286	klein  v.                                                                	{'PERSON': 1.5}
1287	264	{'CARDINAL': 1.2}
1288	miller &amp	{'ORG': 1.75}
1289	rhode   island	{'GPE': 1.5}
1290	1936	{'DATE': 1.5}
1291	supreme court's	{'ORG': 1.75}
1292	194	{'CARDINAL': 1.2}
1293	norton v. larney	{'ORG': 1.75}
1294	266	{'CARDINAL': 1.2}
1295	511	{'CARDINAL': 1.2}
1296	517	{'CARDINAL': 1.2}
1297	1925	{'DATE': 1.5}
1298	the  earlier	{'DATE': 1.5}
1299	co.	{'ORG': 1.75}
1300	4420	{'CARDINAL': 1.2}
1301	quantum meruit	{'ORG': 1.75}
1302	961	{'CARDINAL': 1.2}
1303	294	{'CARDINAL': 1.2}
1304	298	{'CARDINAL': 1.2}
1305	1961	{'DATE': 1.5}
1306	menard &amp	{'ORG': 1.75}
1307	523	{'CARDINAL': 1.2}
1308	527	{'CARDINAL': 1.2}
1309	r.i. 1988	{'ORG': 1.75}
1310	526	{'CARDINAL': 1.2}
1311	623	{'CARDINAL': 1.2}
1312	r.i	{'ORG': 1.75}
1313	267	{'CARDINAL': 1.2}
1314	thomas gammino	{'PERSON': 1.5}
1315	lechmere,7	{'ORG': 1.75}
1316	only two	{'CARDINAL': 1.2}
1317	robert pion	{'PERSON': 1.5}
1318	anthony                                                                corrado	{'PERSON': 1.5}
1319	v. menard  &amp	{'ORG': 1.75}
1320	1202	{'CARDINAL': 1.2}
1321	823	{'CARDINAL': 1.2}
1322	172	{'CARDINAL': 1.2}
1323	459	{'CARDINAL': 1.2}
1324	795	{'CARDINAL': 1.2}
1325	798	{'CARDINAL': 1.2}
1326	n.d.	{'GPE': 1.5}
1327	471	{'CARDINAL': 1.2}
1328	2.20	{'CARDINAL': 1.2}
1329	2d  ed. 1990	{'DATE': 1.5}
1330	claim.9         	{'ORG': 1.75}
1331	107	{'CARDINAL': 1.2}
1332	93-1046	{'CARDINAL': 1.2}
1333	joseph brewster	{'PERSON': 1.5}
1334	patrick brewster	{'PERSON': 1.5}
1335	francis j. boyle	{'PERSON': 1.5}
1336	richard k. corley	{'PERSON': 1.5}
1337	28, 1993                                                           	{'DATE': 1.5}
1338	joseph patrick  brewster	{'PERSON': 1.5}
1339	18                                                                 u.s.c	{'DATE': 1.5}
1340	brewster	{'ORG': 1.75}
1341	960                                                               	{'CARDINAL': 1.2}
1342	191	{'CARDINAL': 1.2}
1343	3, 1992	{'DATE': 1.5}
1344	100	{'CARDINAL': 1.2}
1345	october 27, 1992	{'DATE': 1.5}
1346	mid-december	{'DATE': 1.5}
1347	brewster  	{'ORG': 1.75}
1348	2k2.1(b)(5).1	{'CARDINAL': 1.2}
1349	january 7, 1993	{'DATE': 1.5}
1350	nov. 1992	{'DATE': 1.5}
1351	horace	{'PERSON': 1.5}
1352	horace's  	{'ORG': 1.75}
1353	fifty-one months	{'DATE': 1.5}
1354	111 s. ct	{'MONEY': 1.75}
1355	2182	{'CARDINAL': 1.2}
1356	2186	{'CARDINAL': 1.2}
1357	941	{'CARDINAL': 1.2}
1358	v. curran	{'PERSON': 1.5}
1359	220	{'CARDINAL': 1.2}
1360	horace's	{'ORG': 1.75}
1361	december  18	{'DATE': 1.5}
1362	three  weeks  before	{'DATE': 1.5}
1363	969	{'CARDINAL': 1.2}
1364	1283	{'CARDINAL': 1.2}
1365	1012	{'CARDINAL': 1.2}
1366	cyr	{'PERSON': 1.5}
1367	977	{'CARDINAL': 1.2}
1368	698	{'CARDINAL': 1.2}
1369	701	{'CARDINAL': 1.2}
1370	v. sanders	{'PERSON': 1.5}
1371	990	{'CARDINAL': 1.2}
1372	582	{'CARDINAL': 1.2}
1373	585	{'CARDINAL': 1.2}
1374	tenth	{'ORDINAL': 1.2}
